,Unnamed: 0,STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10N,Q,DR,RH,VV,M,R,S,O,Y,datetime_str,datetime,block_hour,weather_category_hour,n_disruptions
38278,39942,348,20240719,07,80,1.0,20,3.0,20.2,,38,0,-1,74,0,1,0,0,0,2024071907,2024-07-19 07:00:00,2024-07-19 07:00:00,Other hour,0.0
38279,39943,348,20240719,08,100,2.0,20,4.0,21.0,,67,0,0,72,0,0,0,0,0,2024071908,2024-07-19 08:00:00,2024-07-19 08:00:00,Neutral hour,0.0
38280,39944,348,20240719,09,100,2.0,30,4.0,22.2,,109,0,0,72,0,0,0,0,0,2024071909,2024-07-19 09:00:00,2024-07-19 09:00:00,Other hour,0.0
38281,39945,348,20240719,10,110,2.0,20,4.0,23.6,,142,0,0,73,0,0,0,0,0,2024071910,2024-07-19 10:00:00,2024-07-19 10:00:00,Other hour,0.0
38282,39946,348,20240719,11,110,2.0,30,4.0,24.6,,153,0,0,74,0,0,0,0,0,2024071911,2024-07-19 11:00:00,2024-07-19 11:00:00,Other hour,0.0
38283,39947,348,20240719,12,120,2.0,20,4.0,26.5,190.0,232,0,0,80,0,0,0,0,0,2024071912,2024-07-19 12:00:00,2024-07-19 12:00:00,Other hour,0.0
38284,39948,348,20240719,13,110,2.0,10,4.0,27.1,,149,0,0,80,0,0,0,0,0,2024071913,2024-07-19 13:00:00,2024-07-19 13:00:00,Other hour,0.0
38285,39949,348,20240719,14,80,2.0,20,3.0,27.6,,172,0,0,81,0,0,0,0,0,2024071914,2024-07-19 14:00:00,2024-07-19 14:00:00,Other hour,0.0
38286,39950,348,20240719,15,110,3.0,30,6.0,28.0,,171,0,0,81,0,0,0,0,0,2024071915,2024-07-19 15:00:00,2024-07-19 15:00:00,Other hour,0.0
38287,39951,348,20240719,16,130,3.0,40,5.0,28.3,,158,0,0,82,0,0,0,0,0,2024071916,2024-07-19 16:00:00,2024-07-19 16:00:00,Other hour,0.0
38288,39952,348,20240719,17,100,3.0,30,5.0,27.8,,166,0,0,82,0,0,0,0,0,2024071917,2024-07-19 17:00:00,2024-07-19 17:00:00,Other hour,0.0
38289,39953,348,20240719,18,100,3.0,30,5.0,27.0,249.0,89,0,0,83,0,0,0,0,0,2024071918,2024-07-19 18:00:00,2024-07-19 18:00:00,Other hour,0.0
38290,39954,348,20240719,19,100,2.0,20,3.0,25.4,,36,0,0,83,0,0,0,0,0,2024071919,2024-07-19 19:00:00,2024-07-19 19:00:00,Other hour,1.0
38291,39955,348,20240719,20,100,2.0,20,3.0,24.0,,5,0,0,80,0,0,0,0,0,2024071920,2024-07-19 20:00:00,2024-07-19 20:00:00,Other hour,0.0
38292,39956,348,20240719,21,110,2.0,20,4.0,22.8,,0,0,0,80,0,0,0,0,0,2024071921,2024-07-19 21:00:00,2024-07-19 21:00:00,Other hour,1.0
38293,39957,348,20240719,22,130,3.0,30,4.0,22.3,,0,0,0,80,0,0,0,0,0,2024071922,2024-07-19 22:00:00,2024-07-19 22:00:00,Other hour,0.0
38300,39965,348,20240720,06,100,3.0,30,5.0,20.8,166.0,59,0,0,75,0,0,0,0,0,2024072006,2024-07-20 06:00:00,2024-07-20 06:00:00,Neutral hour,0.0
38301,39966,348,20240720,07,120,3.0,20,4.0,23.0,,112,0,0,75,0,0,0,0,0,2024072007,2024-07-20 07:00:00,2024-07-20 07:00:00,Other hour,0.0
38302,39967,348,20240720,08,110,3.0,20,4.0,25.1,,171,0,0,81,0,0,0,0,0,2024072008,2024-07-20 08:00:00,2024-07-20 08:00:00,Other hour,0.0
38303,39968,348,20240720,09,120,3.0,30,5.0,26.6,,219,0,0,81,0,0,0,0,0,2024072009,2024-07-20 09:00:00,2024-07-20 09:00:00,Other hour,0.0
38304,39969,348,20240720,10,130,4.0,30,6.0,27.4,,257,0,0,81,0,0,0,0,0,2024072010,2024-07-20 10:00:00,2024-07-20 10:00:00,Other hour,0.0
38305,39970,348,20240720,11,130,3.0,30,6.0,28.2,,282,0,0,79,0,0,0,0,0,2024072011,2024-07-20 11:00:00,2024-07-20 11:00:00,Heat hour,0.0
38306,39971,348,20240720,12,140,3.0,30,6.0,28.9,208.0,295,0,0,82,0,0,0,0,0,2024072012,2024-07-20 12:00:00,2024-07-20 12:00:00,Heat hour,1.0
38307,39972,348,20240720,13,130,3.0,30,7.0,29.3,,202,0,0,81,0,0,0,0,0,2024072013,2024-07-20 13:00:00,2024-07-20 13:00:00,Heat hour,1.0
38308,39973,348,20240720,14,120,2.0,20,5.0,29.6,,203,0,0,82,0,0,0,0,0,2024072014,2024-07-20 14:00:00,2024-07-20 14:00:00,Heat hour,0.0
38309,39974,348,20240720,15,90,3.0,30,5.0,29.2,,167,0,0,80,0,0,0,0,0,2024072015,2024-07-20 15:00:00,2024-07-20 15:00:00,Other hour,0.0
38310,39975,348,20240720,16,160,2.0,20,5.0,28.6,,90,0,0,81,0,0,0,1,0,2024072016,2024-07-20 16:00:00,2024-07-20 16:00:00,Other hour,1.0
38311,39976,348,20240720,17,310,3.0,30,8.0,25.4,,102,4,27,71,0,1,0,1,0,2024072017,2024-07-20 17:00:00,2024-07-20 17:00:00,Other hour,0.0
38312,39977,348,20240720,18,320,4.0,40,6.0,24.1,239.0,87,0,0,75,0,0,0,1,0,2024072018,2024-07-20 18:00:00,2024-07-20 18:00:00,Other hour,0.0
38313,39978,348,20240720,19,990,3.0,10,7.0,22.5,,31,0,0,75,0,0,0,1,0,2024072019,2024-07-20 19:00:00,2024-07-20 19:00:00,Other hour,2.0
38314,39979,348,20240720,20,340,1.0,10,3.0,21.4,,3,0,0,70,0,0,0,0,0,2024072020,2024-07-20 20:00:00,2024-07-20 20:00:00,Neutral hour,0.0
38315,39980,348,20240720,21,330,2.0,10,3.0,20.3,,0,0,0,70,0,0,0,0,0,2024072021,2024-07-20 21:00:00,2024-07-20 21:00:00,Neutral hour,0.0
38316,39981,348,20240720,22,990,1.0,10,2.0,19.0,,0,0,0,70,0,0,0,0,0,2024072022,2024-07-20 22:00:00,2024-07-20 22:00:00,Neutral hour,1.0
38323,39989,348,20240721,06,340,1.0,10,3.0,19.8,178.0,16,0,0,59,0,0,0,0,0,2024072106,2024-07-21 06:00:00,2024-07-21 06:00:00,Neutral hour,0.0
38324,39990,348,20240721,07,290,2.0,40,5.0,20.1,,18,0,0,62,0,0,0,0,0,2024072107,2024-07-21 07:00:00,2024-07-21 07:00:00,Neutral hour,0.0
38325,39991,348,20240721,08,320,4.0,40,7.0,20.8,,91,0,-1,70,0,1,0,0,0,2024072108,2024-07-21 08:00:00,2024-07-21 08:00:00,Other hour,1.0
38326,39992,348,20240721,09,320,4.0,30,6.0,20.1,,49,0,-1,70,0,1,0,1,0,2024072109,2024-07-21 09:00:00,2024-07-21 09:00:00,Other hour,0.0
38327,39993,348,20240721,10,320,3.0,20,5.0,21.0,,134,0,-1,67,0,1,0,0,0,2024072110,2024-07-21 10:00:00,2024-07-21 10:00:00,Other hour,0.0
38328,39994,348,20240721,11,310,2.0,20,4.0,21.6,,131,0,0,70,0,0,0,0,0,2024072111,2024-07-21 11:00:00,2024-07-21 11:00:00,Neutral hour,0.0
38329,39995,348,20240721,12,290,2.0,30,4.0,22.5,193.0,160,0,0,75,0,0,0,0,0,2024072112,2024-07-21 12:00:00,2024-07-21 12:00:00,Other hour,0.0
38330,39996,348,20240721,13,270,4.0,30,6.0,22.4,,107,0,0,75,0,0,0,0,0,2024072113,2024-07-21 13:00:00,2024-07-21 13:00:00,Other hour,0.0
38331,39997,348,20240721,14,280,5.0,50,7.0,21.9,,87,0,0,75,0,0,0,0,0,2024072114,2024-07-21 14:00:00,2024-07-21 14:00:00,Neutral hour,0.0
38332,39998,348,20240721,15,280,4.0,40,7.0,21.4,,46,0,0,75,0,0,0,0,0,2024072115,2024-07-21 15:00:00,2024-07-21 15:00:00,Neutral hour,1.0
38333,39999,348,20240721,16,300,4.0,50,8.0,20.6,,62,0,0,70,0,0,0,0,0,2024072116,2024-07-21 16:00:00,2024-07-21 16:00:00,Neutral hour,0.0
38334,40000,348,20240721,17,300,5.0,50,7.0,20.6,,60,0,0,70,0,0,0,0,0,2024072117,2024-07-21 17:00:00,2024-07-21 17:00:00,Neutral hour,0.0
38335,40001,348,20240721,18,310,5.0,40,8.0,20.1,204.0,84,0,0,70,0,0,0,0,0,2024072118,2024-07-21 18:00:00,2024-07-21 18:00:00,Neutral hour,1.0
38336,40002,348,20240721,19,290,4.0,40,6.0,18.6,,21,0,0,70,0,0,0,0,0,2024072119,2024-07-21 19:00:00,2024-07-21 19:00:00,Neutral hour,0.0
38337,40003,348,20240721,20,310,3.0,20,6.0,17.8,,5,0,0,70,0,0,0,0,0,2024072120,2024-07-21 20:00:00,2024-07-21 20:00:00,Neutral hour,0.0
38338,40004,348,20240721,21,300,2.0,20,4.0,16.9,,0,0,0,65,0,0,0,0,0,2024072121,2024-07-21 21:00:00,2024-07-21 21:00:00,Neutral hour,0.0
38339,40005,348,20240721,22,310,2.0,20,4.0,16.4,,0,0,0,65,0,0,0,0,0,2024072122,2024-07-21 22:00:00,2024-07-21 22:00:00,Neutral hour,0.0
38346,40013,348,20240722,06,230,1.0,10,2.0,17.2,114.0,64,0,0,70,0,0,0,0,0,2024072206,2024-07-22 06:00:00,2024-07-22 06:00:00,Neutral hour,0.0
38347,40014,348,20240722,07,200,2.0,20,4.0,18.4,,85,0,0,75,0,0,0,0,0,2024072207,2024-07-22 07:00:00,2024-07-22 07:00:00,Neutral hour,0.0
38348,40015,348,20240722,08,210,3.0,40,6.0,18.6,,87,0,0,63,0,0,0,0,0,2024072208,2024-07-22 08:00:00,2024-07-22 08:00:00,Neutral hour,0.0
38349,40016,348,20240722,09,210,4.0,40,7.0,18.5,,105,0,0,63,0,0,0,0,0,2024072209,2024-07-22 09:00:00,2024-07-22 09:00:00,Neutral hour,0.0
38350,40017,348,20240722,10,210,5.0,40,7.0,19.3,,112,0,0,67,0,0,0,0,0,2024072210,2024-07-22 10:00:00,2024-07-22 10:00:00,Neutral hour,0.0
38351,40018,348,20240722,11,230,5.0,50,10.0,21.0,,134,0,0,80,0,0,0,0,0,2024072211,2024-07-22 11:00:00,2024-07-22 11:00:00,Neutral hour,0.0
38352,40019,348,20240722,12,250,7.0,70,11.0,21.8,168.0,301,0,0,81,0,0,0,0,0,2024072212,2024-07-22 12:00:00,2024-07-22 12:00:00,Other hour,0.0
38353,40020,348,20240722,13,230,6.0,50,10.0,22.3,,306,0,0,81,0,0,0,0,0,2024072213,2024-07-22 13:00:00,2024-07-22 13:00:00,Other hour,0.0
38354,40021,348,20240722,14,240,6.0,60,9.0,22.5,,256,0,0,82,0,0,0,0,0,2024072214,2024-07-22 14:00:00,2024-07-22 14:00:00,Other hour,2.0
38355,40022,348,20240722,15,230,6.0,70,9.0,22.5,,154,0,0,80,0,0,0,0,0,2024072215,2024-07-22 15:00:00,2024-07-22 15:00:00,Other hour,0.0
38356,40023,348,20240722,16,240,6.0,50,9.0,22.2,,114,0,0,80,0,0,0,0,0,2024072216,2024-07-22 16:00:00,2024-07-22 16:00:00,Other hour,1.0
38357,40024,348,20240722,17,230,5.0,60,8.0,21.5,,70,0,0,80,0,0,0,0,0,2024072217,2024-07-22 17:00:00,2024-07-22 17:00:00,Neutral hour,0.0
38358,40025,348,20240722,18,220,4.0,30,7.0,21.1,201.0,26,0,0,75,0,0,0,0,0,2024072218,2024-07-22 18:00:00,2024-07-22 18:00:00,Neutral hour,0.0
38359,40026,348,20240722,19,280,3.0,40,6.0,20.2,,13,0,0,75,0,0,0,0,0,2024072219,2024-07-22 19:00:00,2024-07-22 19:00:00,Neutral hour,0.0
38360,40027,348,20240722,20,220,3.0,10,5.0,18.9,,1,0,0,70,0,0,0,0,0,2024072220,2024-07-22 20:00:00,2024-07-22 20:00:00,Neutral hour,0.0
38361,40028,348,20240722,21,230,2.0,20,3.0,18.9,,0,0,-1,70,0,1,0,0,0,2024072221,2024-07-22 21:00:00,2024-07-22 21:00:00,Other hour,0.0
38362,40029,348,20240722,22,190,3.0,30,4.0,19.1,,0,0,0,70,0,0,0,0,0,2024072222,2024-07-22 22:00:00,2024-07-22 22:00:00,Neutral hour,0.0
38369,40037,348,20240723,06,240,3.0,30,5.0,18.4,181.0,9,5,5,49,0,1,0,0,0,2024072306,2024-07-23 06:00:00,2024-07-23 06:00:00,Other hour,0.0
38370,40038,348,20240723,07,240,4.0,40,6.0,18.3,,22,7,17,64,0,1,0,0,0,2024072307,2024-07-23 07:00:00,2024-07-23 07:00:00,Other hour,1.0
38371,40039,348,20240723,08,250,4.0,30,7.0,19.1,,60,0,-1,65,0,1,0,0,0,2024072308,2024-07-23 08:00:00,2024-07-23 08:00:00,Other hour,1.0
38372,40040,348,20240723,09,260,4.0,30,5.0,19.1,,53,8,19,62,0,1,0,0,0,2024072309,2024-07-23 09:00:00,2024-07-23 09:00:00,Other hour,0.0
38373,40041,348,20240723,10,270,4.0,40,5.0,19.3,,112,5,5,57,0,1,0,0,0,2024072310,2024-07-23 10:00:00,2024-07-23 10:00:00,Other hour,0.0
38374,40042,348,20240723,11,210,4.0,50,7.0,19.7,,82,0,-1,65,0,1,0,0,0,2024072311,2024-07-23 11:00:00,2024-07-23 11:00:00,Other hour,0.0
38375,40043,348,20240723,12,240,5.0,40,8.0,19.4,183.0,125,1,7,64,0,1,0,0,0,2024072312,2024-07-23 12:00:00,2024-07-23 12:00:00,Other hour,0.0
38376,40044,348,20240723,13,220,4.0,50,7.0,20.5,,121,0,-1,70,0,1,0,1,0,2024072313,2024-07-23 13:00:00,2024-07-23 13:00:00,Other hour,0.0
38377,40045,348,20240723,14,290,3.0,30,6.0,21.0,,96,0,-1,75,0,1,0,0,0,2024072314,2024-07-23 14:00:00,2024-07-23 14:00:00,Other hour,0.0
38378,40046,348,20240723,15,300,6.0,70,11.0,20.1,,205,0,0,75,0,0,0,0,0,2024072315,2024-07-23 15:00:00,2024-07-23 15:00:00,Other hour,0.0
38379,40047,348,20240723,16,310,6.0,70,10.0,20.3,,161,0,0,75,0,0,0,0,0,2024072316,2024-07-23 16:00:00,2024-07-23 16:00:00,Other hour,0.0
38380,40048,348,20240723,17,310,7.0,60,11.0,19.1,,149,0,0,75,0,0,0,0,0,2024072317,2024-07-23 17:00:00,2024-07-23 17:00:00,Other hour,0.0
38381,40049,348,20240723,18,310,6.0,50,10.0,18.3,176.0,64,0,0,75,0,0,0,0,0,2024072318,2024-07-23 18:00:00,2024-07-23 18:00:00,Neutral hour,0.0
38382,40050,348,20240723,19,300,4.0,50,8.0,17.7,,16,0,0,75,0,0,0,0,0,2024072319,2024-07-23 19:00:00,2024-07-23 19:00:00,Neutral hour,1.0
38383,40051,348,20240723,20,300,5.0,50,8.0,17.3,,2,0,0,70,0,0,0,0,0,2024072320,2024-07-23 20:00:00,2024-07-23 20:00:00,Neutral hour,0.0
38384,40052,348,20240723,21,300,4.0,40,6.0,17.1,,0,0,-1,70,0,1,0,0,0,2024072321,2024-07-23 21:00:00,2024-07-23 21:00:00,Other hour,0.0
38385,40053,348,20240723,22,290,4.0,30,6.0,16.7,,0,0,0,70,0,0,0,0,0,2024072322,2024-07-23 22:00:00,2024-07-23 22:00:00,Neutral hour,0.0
38392,40061,348,20240724,06,340,3.0,30,5.0,16.9,151.0,35,0,0,75,0,0,0,0,0,2024072406,2024-07-24 06:00:00,2024-07-24 06:00:00,Neutral hour,0.0
38393,40062,348,20240724,07,340,4.0,40,6.0,17.3,,95,0,0,75,0,0,0,0,0,2024072407,2024-07-24 07:00:00,2024-07-24 07:00:00,Neutral hour,0.0
38394,40063,348,20240724,08,310,3.0,30,5.0,17.7,,124,0,0,75,0,0,0,0,0,2024072408,2024-07-24 08:00:00,2024-07-24 08:00:00,Neutral hour,0.0
38395,40064,348,20240724,09,330,3.0,20,6.0,18.9,,181,0,0,80,0,0,0,0,0,2024072409,2024-07-24 09:00:00,2024-07-24 09:00:00,Other hour,1.0
38396,40065,348,20240724,10,300,3.0,30,6.0,19.4,,256,0,0,80,0,0,0,0,0,2024072410,2024-07-24 10:00:00,2024-07-24 10:00:00,Other hour,1.0
38397,40066,348,20240724,11,300,3.0,30,6.0,19.9,,270,0,0,80,0,0,0,0,0,2024072411,2024-07-24 11:00:00,2024-07-24 11:00:00,Other hour,0.0
38398,40067,348,20240724,12,300,3.0,30,5.0,20.3,163.0,243,0,0,82,0,0,0,0,0,2024072412,2024-07-24 12:00:00,2024-07-24 12:00:00,Other hour,0.0
38399,40068,348,20240724,13,340,3.0,30,6.0,20.8,,272,0,0,80,0,0,0,0,0,2024072413,2024-07-24 13:00:00,2024-07-24 13:00:00,Other hour,0.0
38400,40069,348,20240724,14,320,3.0,30,6.0,20.6,,275,0,0,81,0,0,0,0,0,2024072414,2024-07-24 14:00:00,2024-07-24 14:00:00,Other hour,0.0
38401,40070,348,20240724,15,320,3.0,30,5.0,21.1,,251,0,0,82,0,0,0,0,0,2024072415,2024-07-24 15:00:00,2024-07-24 15:00:00,Other hour,0.0
38402,40071,348,20240724,16,340,3.0,30,5.0,21.1,,204,0,0,82,0,0,0,0,0,2024072416,2024-07-24 16:00:00,2024-07-24 16:00:00,Other hour,0.0
38403,40072,348,20240724,17,330,4.0,30,5.0,20.6,,144,0,0,83,0,0,0,0,0,2024072417,2024-07-24 17:00:00,2024-07-24 17:00:00,Neutral hour,0.0
38404,40073,348,20240724,18,330,3.0,30,5.0,19.6,182.0,85,0,0,83,0,0,0,0,0,2024072418,2024-07-24 18:00:00,2024-07-24 18:00:00,Neutral hour,0.0
38405,40074,348,20240724,19,310,2.0,20,3.0,18.1,,33,0,0,80,0,0,0,0,0,2024072419,2024-07-24 19:00:00,2024-07-24 19:00:00,Neutral hour,0.0
38406,40075,348,20240724,20,10,1.0,10,3.0,15.4,,3,0,0,70,0,0,0,0,0,2024072420,2024-07-24 20:00:00,2024-07-24 20:00:00,Neutral hour,0.0
38407,40076,348,20240724,21,80,1.0,20,3.0,14.5,,0,0,0,70,0,0,0,0,0,2024072421,2024-07-24 21:00:00,2024-07-24 21:00:00,Neutral hour,0.0
38408,40077,348,20240724,22,0,1.0,0,3.0,13.4,,0,0,0,60,0,0,0,0,0,2024072422,2024-07-24 22:00:00,2024-07-24 22:00:00,Neutral hour,0.0
38415,40085,348,20240725,06,150,3.0,30,5.0,16.9,132.0,28,0,0,70,0,0,0,0,0,2024072506,2024-07-25 06:00:00,2024-07-25 06:00:00,Neutral hour,0.0
38416,40086,348,20240725,07,170,3.0,40,5.0,17.6,,44,0,-1,74,0,1,0,0,0,2024072507,2024-07-25 07:00:00,2024-07-25 07:00:00,Other hour,0.0
38417,40087,348,20240725,08,180,4.0,40,6.0,18.7,,66,0,-1,75,0,1,0,0,0,2024072508,2024-07-25 08:00:00,2024-07-25 08:00:00,Other hour,0.0
38418,40088,348,20240725,09,180,4.0,40,6.0,19.6,,66,0,0,75,0,0,0,0,0,2024072509,2024-07-25 09:00:00,2024-07-25 09:00:00,Neutral hour,0.0
38419,40089,348,20240725,10,190,5.0,50,8.0,21.3,,140,0,0,80,0,0,0,0,0,2024072510,2024-07-25 10:00:00,2024-07-25 10:00:00,Neutral hour,0.0
38420,40090,348,20240725,11,200,6.0,60,10.0,21.9,,176,0,0,81,0,0,0,0,0,2024072511,2024-07-25 11:00:00,2024-07-25 11:00:00,Other hour,0.0
38421,40091,348,20240725,12,200,6.0,60,10.0,22.1,164.0,138,0,0,80,0,0,0,0,0,2024072512,2024-07-25 12:00:00,2024-07-25 12:00:00,Other hour,0.0
38422,40092,348,20240725,13,220,5.0,50,9.0,22.6,,161,0,0,77,0,0,0,0,0,2024072513,2024-07-25 13:00:00,2024-07-25 13:00:00,Other hour,0.0
38423,40093,348,20240725,14,220,5.0,50,8.0,22.7,,127,0,0,80,0,0,0,0,0,2024072514,2024-07-25 14:00:00,2024-07-25 14:00:00,Other hour,0.0
38424,40094,348,20240725,15,230,5.0,40,8.0,22.5,,78,0,0,80,0,0,0,0,0,2024072515,2024-07-25 15:00:00,2024-07-25 15:00:00,Other hour,0.0
38425,40095,348,20240725,16,260,5.0,60,11.0,19.2,,43,3,18,45,0,1,0,0,0,2024072516,2024-07-25 16:00:00,2024-07-25 16:00:00,Other hour,0.0
38426,40096,348,20240725,17,250,2.0,20,7.0,19.9,,35,0,-1,69,0,1,0,0,0,2024072517,2024-07-25 17:00:00,2024-07-25 17:00:00,Other hour,0.0
38427,40097,348,20240725,18,230,2.0,20,5.0,19.9,188.0,18,0,-1,70,0,1,0,0,0,2024072518,2024-07-25 18:00:00,2024-07-25 18:00:00,Other hour,0.0
38428,40098,348,20240725,19,230,3.0,20,6.0,18.2,,6,8,10,65,0,1,0,0,0,2024072519,2024-07-25 19:00:00,2024-07-25 19:00:00,Other hour,0.0
38429,40099,348,20240725,20,200,2.0,10,3.0,17.9,,0,4,1,65,0,1,0,0,0,2024072520,2024-07-25 20:00:00,2024-07-25 20:00:00,Other hour,0.0
38430,40100,348,20240725,21,160,2.0,20,3.0,17.9,,0,2,1,65,0,1,0,0,0,2024072521,2024-07-25 21:00:00,2024-07-25 21:00:00,Other hour,0.0
38431,40101,348,20240725,22,220,3.0,30,6.0,18.4,,0,5,3,65,0,1,0,0,0,2024072522,2024-07-25 22:00:00,2024-07-25 22:00:00,Other hour,0.0
38438,40109,348,20240726,06,250,4.0,40,9.0,18.6,177.0,36,0,-1,65,0,1,0,0,0,2024072606,2024-07-26 06:00:00,2024-07-26 06:00:00,Other hour,0.0
38439,40110,348,20240726,07,250,4.0,30,7.0,18.7,,30,0,0,65,0,0,0,0,0,2024072607,2024-07-26 07:00:00,2024-07-26 07:00:00,Neutral hour,0.0
38440,40111,348,20240726,08,260,4.0,40,7.0,19.3,,55,3,3,70,0,1,0,0,0,2024072608,2024-07-26 08:00:00,2024-07-26 08:00:00,Other hour,0.0
38441,40112,348,20240726,09,260,5.0,40,9.0,20.1,,164,0,0,75,0,0,0,0,0,2024072609,2024-07-26 09:00:00,2024-07-26 09:00:00,Other hour,1.0
38442,40113,348,20240726,10,270,5.0,50,7.0,20.8,,213,0,0,75,0,0,0,0,0,2024072610,2024-07-26 10:00:00,2024-07-26 10:00:00,Other hour,0.0
38443,40114,348,20240726,11,270,5.0,60,9.0,21.4,,278,0,0,75,0,0,0,0,0,2024072611,2024-07-26 11:00:00,2024-07-26 11:00:00,Other hour,0.0
38444,40115,348,20240726,12,280,5.0,50,9.0,21.8,177.0,267,0,0,79,0,0,0,0,0,2024072612,2024-07-26 12:00:00,2024-07-26 12:00:00,Other hour,0.0
38445,40116,348,20240726,13,280,5.0,50,8.0,21.2,,222,0,0,80,0,0,0,0,0,2024072613,2024-07-26 13:00:00,2024-07-26 13:00:00,Other hour,0.0
38446,40117,348,20240726,14,260,5.0,50,8.0,21.1,,195,0,0,83,0,0,0,0,0,2024072614,2024-07-26 14:00:00,2024-07-26 14:00:00,Other hour,0.0
38447,40118,348,20240726,15,270,4.0,40,7.0,21.3,,174,0,0,82,0,0,0,0,0,2024072615,2024-07-26 15:00:00,2024-07-26 15:00:00,Other hour,0.0
38448,40119,348,20240726,16,270,4.0,50,7.0,20.8,,109,0,0,82,0,0,0,0,0,2024072616,2024-07-26 16:00:00,2024-07-26 16:00:00,Neutral hour,0.0
38449,40120,348,20240726,17,280,4.0,30,6.0,20.4,,90,0,0,80,0,0,0,0,0,2024072617,2024-07-26 17:00:00,2024-07-26 17:00:00,Neutral hour,0.0
38450,40121,348,20240726,18,300,2.0,20,4.0,19.5,180.0,38,0,0,80,0,0,0,0,0,2024072618,2024-07-26 18:00:00,2024-07-26 18:00:00,Neutral hour,0.0
38451,40122,348,20240726,19,280,2.0,10,3.0,18.6,,21,0,0,75,0,0,0,0,0,2024072619,2024-07-26 19:00:00,2024-07-26 19:00:00,Neutral hour,0.0
38452,40123,348,20240726,20,270,2.0,20,3.0,16.9,,6,0,0,75,0,0,0,0,0,2024072620,2024-07-26 20:00:00,2024-07-26 20:00:00,Neutral hour,0.0
38453,40124,348,20240726,21,20,1.0,10,3.0,15.5,,0,0,0,70,0,0,0,0,0,2024072621,2024-07-26 21:00:00,2024-07-26 21:00:00,Neutral hour,0.0
38454,40125,348,20240726,22,70,1.0,10,2.0,14.6,,0,0,0,65,0,0,0,0,0,2024072622,2024-07-26 22:00:00,2024-07-26 22:00:00,Neutral hour,0.0
38461,40133,348,20240727,06,160,1.0,10,3.0,14.9,98.0,43,0,0,62,0,0,0,0,0,2024072706,2024-07-27 06:00:00,2024-07-27 06:00:00,Neutral hour,0.0
38462,40134,348,20240727,07,140,1.0,10,3.0,18.0,,98,0,0,70,0,0,0,0,0,2024072707,2024-07-27 07:00:00,2024-07-27 07:00:00,Neutral hour,0.0
38463,40135,348,20240727,08,130,1.0,10,3.0,20.3,,164,0,0,75,0,0,0,0,0,2024072708,2024-07-27 08:00:00,2024-07-27 08:00:00,Other hour,0.0
38464,40136,348,20240727,09,170,2.0,20,4.0,20.9,,219,0,0,77,0,0,0,0,0,2024072709,2024-07-27 09:00:00,2024-07-27 09:00:00,Other hour,1.0
38465,40137,348,20240727,10,170,2.0,30,5.0,21.0,,222,0,0,80,0,0,0,0,0,2024072710,2024-07-27 10:00:00,2024-07-27 10:00:00,Other hour,0.0
38466,40138,348,20240727,11,210,3.0,20,6.0,21.4,,205,0,0,80,0,0,0,0,0,2024072711,2024-07-27 11:00:00,2024-07-27 11:00:00,Other hour,1.0
38467,40139,348,20240727,12,230,3.0,30,6.0,21.6,153.0,206,0,0,80,0,0,0,0,0,2024072712,2024-07-27 12:00:00,2024-07-27 12:00:00,Other hour,0.0
38468,40140,348,20240727,13,200,3.0,30,5.0,22.2,,203,0,0,80,0,0,0,0,0,2024072713,2024-07-27 13:00:00,2024-07-27 13:00:00,Other hour,0.0
38469,40141,348,20240727,14,230,3.0,30,6.0,22.4,,211,0,0,81,0,0,0,0,0,2024072714,2024-07-27 14:00:00,2024-07-27 14:00:00,Other hour,0.0
38470,40142,348,20240727,15,260,3.0,40,6.0,22.3,,154,0,0,81,0,0,0,0,0,2024072715,2024-07-27 15:00:00,2024-07-27 15:00:00,Other hour,0.0
38471,40143,348,20240727,16,320,3.0,40,6.0,21.3,,120,0,0,73,0,0,0,0,0,2024072716,2024-07-27 16:00:00,2024-07-27 16:00:00,Neutral hour,0.0
38472,40144,348,20240727,17,320,4.0,30,6.0,20.4,,98,0,0,75,0,0,0,0,0,2024072717,2024-07-27 17:00:00,2024-07-27 17:00:00,Neutral hour,0.0
38473,40145,348,20240727,18,280,3.0,40,6.0,20.6,190.0,49,0,0,75,0,0,0,0,0,2024072718,2024-07-27 18:00:00,2024-07-27 18:00:00,Neutral hour,0.0
38474,40146,348,20240727,19,300,3.0,30,6.0,19.2,,36,0,0,75,0,0,0,0,0,2024072719,2024-07-27 19:00:00,2024-07-27 19:00:00,Neutral hour,0.0
38475,40147,348,20240727,20,290,3.0,30,5.0,16.4,,3,0,0,70,0,0,0,0,0,2024072720,2024-07-27 20:00:00,2024-07-27 20:00:00,Neutral hour,1.0
38476,40148,348,20240727,21,290,2.0,30,4.0,15.6,,0,0,0,62,0,0,0,0,0,2024072721,2024-07-27 21:00:00,2024-07-27 21:00:00,Neutral hour,0.0
38477,40149,348,20240727,22,280,2.0,20,3.0,14.7,,0,0,0,58,0,0,0,0,0,2024072722,2024-07-27 22:00:00,2024-07-27 22:00:00,Neutral hour,0.0
38484,40157,348,20240728,06,270,3.0,30,4.0,16.4,114.0,56,0,0,70,0,0,0,0,0,2024072806,2024-07-28 06:00:00,2024-07-28 06:00:00,Neutral hour,0.0
